name,openinghour,price_level,image,rating,description,lat,lon,phone,address,website,place_id,category,postcode
Abc,,,,,,-37.8083648,144.9667899,0434 246 586,"68 La Trobe St, Melbourne VIC 3000, Australia",,ChIJ7eLVvxND1moRp193G9UNQpg,Other,3000
Zamato,,,,,,-37.8083818,144.9663215,,"336 Russell St, Melbourne VIC 3000, Australia",,ChIJTZ6tNgBD1moRJPoc6llRCSc,Other,3000
Grandmas Dumpling City,Monday: Closed | Tuesday: 11:30 AM – 8:30 PM | Wednesday: 11:30 AM – 8:30 PM | Thursday: 11:30 AM – 8:30 PM | Friday: 11:30 AM – 8:30 PM | Saturday: 11:30 AM – 8:30 PM | Sunday: 11:30 AM – 8:30 PM,moderate,https://places.googleapis.com/v1/places%2FChIJs__W585C1moRKb_xbG6kVcU%2Fphotos%2FAciIO2dwqlEWbtkbfIPiJbH_aoklFSEX8nJMI4mhrXqwGdzUM6vyamE0rFWHSL5FoQ9b-fczgtqGrtuXVllrK2WHE1bNCzYDXPgNkv-wnrFwRKCpQayA3KatZQ6vzv3rxaNIKYagcXdpYX_rvZ5GVJEfxFiqexDBrFUXnZqVXO-BOf9k0Zfpnt376UId5LMyRh16zsX2mt0yeqQMSDyWf2gUs61Kc_2OVuC8n0oOwJ83e4RAvT-m_P7lW8yDK-SoyfXbt97ItuioAzAfdFVaw1DjUqtdiQ1Is09P-zm95aF2ONtifRBlM_cjakRo4kP7ghmjio3OGLYM5_6JSFtojzUc7Axj9B4zgv4FM1PTb3KxES2wDXg-IZp4FtFYtMnmqaZl7ulfvKRu7L4JhM9_ewT7KeEPEAUwdWxESEVtXpKmsm0/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,3.8,"We tried their pork & prawn dumplings, chicken & prawn dumplings, both pan fried and steamed versions and they were all absolutely delicious. Found their duck fried rice quite salty, and their chicken & prawn dumplings in sesame butter sauce was ok. Would definitely NOT recommend their pan fried king prawn dumplings, it looks big and only comes in 6pcs per serve giving you the illusion that there's loads of prawns, but it's more green veggies and padding around the 1 prawn inside, definitely not to our taste either. Overall still enjoyed the main dumplings and keen to try their other dishes in our next order. Also we ordered 2 pan fried chicken/prawn and 1 steamed but they gave us 2 steamed instead and 1 pan fried, which wouldn't have mattered as much if there wasn't a price difference. Price guide (as of May 2025): Steamed Pork/Prawn Dumplings 12pcs $17.80 Steamed Chicken/Prawn Dumplings 12pcs $17.80 Pan fried Pork/Prawn Dumplings 12pcs $18.80 Pan fried chicken/Prawn Dumplings 12pcs $18.80 Pan Fried King Prawn Dumplings 6pcs $17.80 Duck Meat Fried Rice $19.80 | We randomly went here because it was on the way to another Dumpling place. The food tasted amazing and the price was really good for how much food we got.",-37.8086882,144.9687314,(03) 9654 7798,"311 Exhibition St, Melbourne VIC 3000, Australia",https://grandmasdumpling.com.au/,ChIJs__W585C1moRKb_xbG6kVcU,Chinese,3000
BBQ& Noodle Bar,Monday: 6:00 PM – 12:00 AM | Tuesday: Closed | Wednesday: 6:00 PM – 12:00 AM | Thursday: 6:00 PM – 12:00 AM | Friday: 6:00 PM – 3:00 AM | Saturday: 6:00 PM – 3:00 AM | Sunday: 6:00 PM – 3:00 AM,,https://places.googleapis.com/v1/places%2FChIJ0f4rvvdD1moRJbHiy22xzuE%2Fphotos%2FAciIO2fRFT_gha1OuFaUwzcNeqV6Ya_4xRUNQGGevCzqW5hLsa2myp4YxwzLISzTEsZvbD2kiwS1X5SQPHdSjoE7_RouY48H3qT1w_cI1J4rwinkK10AWazgA4uxBthF_zZHnaT9_FZVJRGRgnnRJYjJTSI8IuS28gRs3SNCOxSwog-L_HLjg7DvLiIqcRW92uMYuoGsFZEwUNapTa77JWqP52l0xsIFeHTqnvQ2Z-kBeW7FKQHVuRGb7AWMAZIn-BUNLYVwD1E6RsqZtrCZWgU--tSywfEQXKV9QtyxUbDBD_VZlQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,5,Yummy skewers and very friendly staff 👍,-37.8087322,144.9686988,0451 983 338,"309 Exhibition St, Melbourne VIC 3000, Australia",,ChIJ0f4rvvdD1moRJbHiy22xzuE,American,3000
DCT International,,,,,,-37.8086956,144.9688233,,"309 Exhibition St, Melbourne VIC 3000, Australia",,ChIJxWRTZABD1moRK-toXkfNLY0,Other,3000
Happy Me Yogurt,Monday: 6:00 PM – 2:30 AM | Tuesday: Closed | Wednesday: 6:00 PM – 2:30 AM | Thursday: 6:00 PM – 2:30 AM | Friday: 6:00 PM – 2:30 AM | Saturday: 6:00 PM – 2:30 AM | Sunday: 6:00 PM – 2:30 AM,,https://places.googleapis.com/v1/places%2FChIJVU_jpYlD1moRLcJztfee4MI%2Fphotos%2FAciIO2exJSTNGdZ_tH39BGL8qdCpt8J4h04gXeO_eXrHrXh_7CbgcOWWvdfQdo9gzO1a44KEO1I8fAwdUZ3L5v5ukrTPdQJkzm_Ky14Rd-OGP4pkGpiHe08UDZrvqCwrQn-HVowLfVT7HtDJ_giggRsg-pcVwTKbCwvnS-3IFP8IfByeSF1JB_z0_ovhiz_tVfGw3679guZ2su9YmnYTC6EgseB6tzYpq_3c56KCnubXAvKkmnp_bFrdaJHBxP3tgrVvXPfED8rJUrwJxmDdMkC6ICq1R8aWCuqhCI8N72ZjYkMazA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,5,"I passed by this restaurant and found that the owner had changed. I went in with the attitude of giving it a try. It felt really different. The owner and the owner's wife were much better than before. Since I had just taken over their restaurant and the dishes were still being adjusted, I ate the big skewers of lamb, grilled chicken wings, grilled squid, and grilled squid tentacles recommended by the owner. The taste was much better than before. The owner said that new dishes would be gradually withdrawn. Looking forward to it!!!",-37.8086956,144.9688233,0433 070 687,"309 Exhibition St, Melbourne VIC 3000, Australia",,ChIJVU_jpYlD1moRLcJztfee4MI,Other,3000
noodle& bbq,Monday: 6:00 PM – 12:00 AM | Tuesday: Closed | Wednesday: 6:00 PM – 12:00 AM | Thursday: 6:00 PM – 12:00 AM | Friday: 6:00 PM – 3:00 AM | Saturday: 6:00 PM – 3:00 AM | Sunday: 6:00 PM – 3:00 AM,,https://places.googleapis.com/v1/places%2FChIJ15wcGgBD1moR_nk28OPB99I%2Fphotos%2FAciIO2dBZaUILYVG7nqHC_M8wVw3PGzA_mgO5G2I--PGA3bhn6almw6CiDD4e0_nhPyXRZmMsmjwqhhtiLodA_yO4k9BHTHcCfas2fTwL_KGILXWFu0nU9PGX8TL8I4vbAEFFPad5zsXM7_d9YOeHPIj2n0LGlKqTLFhm2loQXX9ltGN83Ht0hUvdphpbMclkTWOsbewZSPWomkAmSVUALxGUhy_hWcZllBHge9ZPUt5dkVlx6tgR_9Vxp1mgy0_bX3wJ4jPs5-yk6nlWdPTw4IDzjpnT1vidqbcLUmkXcM5-R_Uvw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.1,"Me and partner had an amazing experience yesterday. I work nearby and was feeling like some skewers and was very happy! fast service, Meat well seasoned and tender and my partner loves the noodles. The prices are also reasonable. Will be back often for my weekly skewers | I’m from Xi’an and when I heard about this store I really wanted to try it. It’s famous for north west style bbq. Waited 8 mins for a tram to finally get here. When arrived it’s already 10.25pm. From the outside there were no customers inside the sign on the door said open. We went in and as soon as the manager saw us he instantly showed us attitude by sighing urgh, “having here?” He said.I said yes. Then he is silent didn’t say anything except looking upset. And then I asked him are you still open, he didn’t say anything again except staring at me.(on the website they said they close at3am)Then I said if we can not have it here you can tell me. Then he told me they are having too many online orders and they have something else to do so they can not serve us. Then we left upset like 2 sewage rats being kicked out just because we want to try the food there. At the cold winter night in Melbourne.Honestly I want to give it a go but I don’t want to beg for service. Why have your open sign on the door if you aren’t willing to have customers. I have never been refused service just because they don’t want to cook. Never ever again will I come here. MY CRAVING FOR NORTH WEST STYLE BBQ WILL HAVE TO FIND SOMEWHERE ELSE TO SATISFY. SO BYE GURL.",-37.8086998,144.9688207,,"309 Exhibition St, Melbourne VIC 3000, Australia",,ChIJ15wcGgBD1moR_nk28OPB99I,American,3000
Mr Hoppers,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 12:00 – 9:00 PM,,https://places.googleapis.com/v1/places%2FChIJtaWc039D1moRyzQgyJm5C-U%2Fphotos%2FAciIO2cK-X7v_3df3gWRdVRuXxs_yfWttcvnmovqagbQx0HNoXjpB9bXZO0BXGPLVJJaAOowhtl8Vxnn9e2xuPws2V-q3-7dHU_d7j7v5EtR95sekk2b1tNHPmR6Kmcfz-sYsENPNQjCnZp3T6S51I84jjDHsaL89zepmUGm_I6grK2Y_sb8Qz_BjQJGxMv-TkrjrAF-CLtHe9OITTh4--1F5NACOjtPrIrZhHv7Z4qW-XkwNZ8_bS54dTaSxNpzkY84098x8_qsrRdfGQZN0VQrXQNN4AFsKnLwHHqFnuKpM5v5dA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"😀👋First time visiting Mr Hoppers and it was such a wonderful experience! The food was full of authentic Sri Lankan flavours—absolutely loved the hoppers and curries. Freshed cooked meal within 15mins. The staff were friendly and welcoming, and the atmosphere was warm and relaxing, even in the middle of the city. Great value for the quality. I’ll definitely recommend to my network working or travelling in Melbourne city. 😋👍 | A very nice Sri Lankan restaurant. We went for lunch and it wasn't too busy. We tried a few types of kottu, some hoppers, and the deviled chicken. Everything was full of flavor and well-balanced. The chili oil that came with the deviled chicken was especially spicy and taste really good. Just a heads-up, if you ask for your food spicy, they take it seriously. Service was friendly and the waitress was great. Would definitely go back.",-37.8088277,144.9688653,(03) 9885 8337,"303 Exhibition St, Melbourne VIC 3000, Australia",http://www.mrhoppers.com.au/,ChIJtaWc039D1moRyzQgyJm5C-U,Other,3000
B& B'Guette Cafe,Monday: 6:30 AM – 4:00 PM | Tuesday: 6:30 AM – 4:00 PM | Wednesday: 6:30 AM – 4:00 PM | Thursday: 6:30 AM – 4:00 PM | Friday: 6:30 AM – 4:00 PM | Saturday: Closed | Sunday: Closed,,https://places.googleapis.com/v1/places%2FChIJeRC6C0ZD1moRwJRnchieoq8%2Fphotos%2FAciIO2dKG32bFOvZiy7YsycnptAmdjvleU1w1Y34a3Z9Xw8MZWRg4q1hk0bj7eKaxlM_yRsFq6vTApTOuq5WXNLZc4GZ62ey2MuyU__AhDr-GmRNTmMUaPqq4yym0i7TxkbwICYMuwj4HiE2nGKY7qQm46EELObipqty84NHaIiohJVG2XSg-lXDslxtnVM1U99Nu20CoOs2DcBkk9moOjbpAwo8ZYNqojZpbRGDDvhc0WQ2XpdDO4YhNMQz8ONZEP0YPie6KbyopZHwY9svPgu0JSt_dVk6wqgYZrz8BB-Nielomg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.1,"Tried this pho here and I was a bit disappointed. The broth is nice but pretty standard, but what made it not good was the beef - low quality and chewy and lots of fat which made it unpleasant. Also used regular red onion rather than the spring onion. Wanted to like it but it was just ok- which was not good for the price… | One of the few places that open at 6am! Service is great, coffee is good and meals are very decent for its price! Not only can you get your usual Vietnamese rolls but also the traditional big brekky, smashed avo, and bennys. There’s plenty of tables inside to enjoy your meal.",-37.808845,144.968812,(03) 7013 2474,"305 Exhibition St, Melbourne VIC 3000, Australia",http://www.bbaguette.com.au/,ChIJeRC6C0ZD1moRwJRnchieoq8,Cafe/Brunch,3000
Famil-Lee& KKO-KKO Korean Restaurant,"Monday: 11:30 AM – 3:00 PM, 4:00 – 10:00 PM | Tuesday: 11:30 AM – 3:00 PM, 4:00 – 10:00 PM | Wednesday: 11:30 AM – 3:00 PM, 4:00 – 10:00 PM | Thursday: 11:30 AM – 3:00 PM, 4:00 – 10:00 PM | Friday: 11:30 AM – 3:00 PM, 4:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: Closed",moderate,https://places.googleapis.com/v1/places%2FChIJQatD_bpD1moR49Y4myf-lFM%2Fphotos%2FAciIO2d99nyIcsB1Uo-A2YZo_XOlJ09Sx-CE7_Xhsj0VRB8qLQO6lwOH_cTp_WwqUTz9jddS3PrkZ7U1TxFRk0XEH_ANve0tyOyBXVTz_aEDGsir3OAjfLI3iE8OtmX6OtzosehZPjlr9hGOcpZ07iE_WCt7vc3ArUJTBUAPOBpAPzF5n-F9ulNbK-7oVbX_AJx_Y7dcSPj1FXW114KOmA_VPGhFbDe8UNs7SW9MCcw1Vi08jOvyJe8nlPlVGwqgjgEgqjhoNczGiAyyF2N7vQC9oh3eKpuWG-WDo1wElWTEhS9jog/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.9,I had the beef bulgogi which was superb. Quite a decent sized meal with excellent flavour. Pretty much a perfect lunchtime meal for me. The service was absolutely wonderful too. I think the lady serving here might be the nicest person I’ve ever met. Full of fun and good cheer. This is a terrific place that richly deserves its high rating | What a superbly cute place to go for any occasions! There's a cute photo wall! We took so many photos! Really cozy atmosphere. We had the fried chicken and pork belly which was beyond delicious! Such a great place to just hang out and relax!,-37.8089154,144.9689283,0405 890 899,"295 Exhibition St, Melbourne VIC 3000, Australia",https://www.familee.com.au/,ChIJQatD_bpD1moR49Y4myf-lFM,Korean,3000
Standard Cafe,,,https://places.googleapis.com/v1/places%2FChIJ5WsWFPtD1moRGi09CE1dP68%2Fphotos%2FAciIO2corvolNu9qyftgws4rq_VYi8NP2RUbCN8c1q99hotKRjaaU8UlcJ1zQqRj-QSGuDbJdy2O165N2-pbN-lnUgeT7skfPwchkoiQtShFltPEV_eXEpIu3j1gVhGwBoGeqrfGV0QCsYGpXDXHyDm9lSO899Ep7dY1Z-5ZDK7JWUDlijs7e_bZG7Elp23EQqQWyOEEks2dKfh23bkFJa4LmqpBYKp7zELgg8qcW-r19Gp_iEzdHNHxZAYnL98TxCdZyiME5iLMlC5A2ctffIA4_3MJNXGkwRhWrxbcOu2e8P-UVZ23TPOVBV_ljHmnpQ6gm4pS4Alt-SfbPtCa7_X2znMKM_LsYuvvqJpw58HAiZNS0nh3GWRA61sR5CxOQfMuujZsoJh1Ndk0dKYbLYIE3qRkV2CNx83851lou5cqrOvwPg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4,"Never have the food ready when you open, there is never any staff and the service is the worst. Went to get a toasted sandwich, not only didn't I get my sandwich that I waited over 7 minutes for. I didn't even get a refund. Never going there again. Bring back the previous owners Mr Speaker at least they gave you service and the food was well priced. | Apart from the very friendly customer service, the food is fresh and the coffee is brilliant. Inside is peaceful and doesn't feel like the city rush.",-37.8093176,144.9715668,,"2 Lonsdale St, Melbourne VIC 3000, Australia",,ChIJ5WsWFPtD1moRGi09CE1dP68,Cafe/Brunch,3000
Poked,Monday: 11:00 AM – 2:30 PM | Tuesday: 11:00 AM – 2:30 PM | Wednesday: 11:00 AM – 2:30 PM | Thursday: 11:00 AM – 2:30 PM | Friday: 11:00 AM – 2:30 PM | Saturday: Closed | Sunday: Closed,,https://places.googleapis.com/v1/places%2FChIJiavaaDpD1moRoGQ7bSIbsVo%2Fphotos%2FAciIO2d0_I3nyJ14jIr51ElZxw9AdP6DAaspcsdnvJZ7uy853Pv3yL_BueBRC74HFoI4TJZgjwwbsVhuxD_Ub1mKpegFOZYPzFfkKQd_KQToRrV1iiCeeImOFzvRDjNj_oDRLcdhApq8_xfjCsPE2ODZ-myrfecJFSbatX77XIsJjocruUZv60yMe9Nuc1v7Abi-Yh4sQZPCejDGaSqHjEph2-9ORVN3q40G9ayh30QRjw5OHFXukQSVXuheqxbe2HPn37ezzEZe8ylS3dx4fdBCQ9Wit0KDm_uf9epefVC5AQPAO8pXv2pU55RJNFZ2w8SYtwE9hhh0Knd7wSztQvPy27LEth7ctlfPO1TiOWLn58UyVfofrKb357oxA75d4IkJkGgcsK8be_KRGspNtA-oB_mLS0akXUGVqbAwgHScH3bNQRMf/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4,"Friendly service, Food was perfect, modification and adjustment were satisfactory met. Taste nice, simple and delish, no doubtful ingredients. I m a fussy eater and I m happy with it. | Half a bowl of BIG KAHUNA for $20 is insane. Portions just get less and less everytime I ordered it. How could you charge that much for unfulfilling bowl? Never order again after multiple times of supporting this place.",-37.8092311,144.970871,(03) 9969 2668,"Shop 10/50 Lonsdale St, Melbourne VIC 3000, Australia",http://www.poked.com.au/,ChIJiavaaDpD1moRoGQ7bSIbsVo,Other,3000
Burgerwich,Monday: 11:00 AM – 2:00 PM | Tuesday: 11:00 AM – 2:30 PM | Wednesday: 11:00 AM – 2:30 PM | Thursday: 11:00 AM – 2:30 PM | Friday: 11:00 AM – 2:00 PM | Saturday: Closed | Sunday: Closed,,https://places.googleapis.com/v1/places%2FChIJ4wLGZjJF1moRgrvAHcpjwkM%2Fphotos%2FAciIO2cXuMMHFqsJ7kbUOI6a8bxOx1ychw3ihmrumOW8BPOSTy3l-K3OFzdyja0Mue9kacFgujmK-Hx1ntHXHsTqVb4S9xGrxqFdTsFGdFCGMx58Al-EWPwCO7RjuC5WmENglrdUJVBFfBPj3fCKWcdcTGOtUGyRiqyYE_MZh6ht84I51D21nYHZT66LqBzyw-hhwB5pYBws0dFHEuHwhFs8fU9FlHBUNtHxU7H1wUtmnQWWyCVYFTSoZGv_GRAfdynqRa3xFykTCkegXHkEpFes85Zk1G6cXmluzz2r4u0iebKMLA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.8,"Came for a solo lunch and tried the spicy chicken and it was delicious. Soft fresh bun, tender chicken and tasty apple slaw. You can get it with/without hot sauce but it was super delicious with it, if you enjoy a kick I recommend trying it out. The store is tucked away in a food court but the dining area is kept clean and tidy. The service was very nice and helpful and my order came out within a few minutes. I will come back again and bring friends to try out some of the other tasty offerings. | Had the steak sandwich burger and it was amazing, the steak literary melted in my mouth. Kids had chicken burgers and they were fantastic. Great service too. Highly recommend.",-37.8090322,144.9700404,0411 822 067,"Shop 17/242 Exhibition St, Melbourne VIC 3000, Australia",https://burgerwich.app/,ChIJ4wLGZjJF1moRgrvAHcpjwkM,Fast Food,3000
Chilangos Mexican Cantina,Monday: 10:30 AM – 5:00 PM | Tuesday: 10:30 AM – 5:00 PM | Wednesday: 10:30 AM – 5:00 PM | Thursday: 10:30 AM – 5:00 PM | Friday: 10:30 AM – 5:00 PM | Saturday: 10:30 AM – 5:00 PM | Sunday: Closed,,https://places.googleapis.com/v1/places%2FChIJGVhkHNlD1moR8t-5MDhCMKQ%2Fphotos%2FAciIO2fY54qcDFk8tcvGDPaGKM0-61ckt3kmpwx6Eiz8ej0fxEf9LZVpPXvFIgSCOp74X0ZmK6YMoo7Lm_rzIwh7h0sxdL89dorLz4ct9obZzLHipSWt3giL5LY6JFzTUXBU5l0YC3gLqFX5XqEX-32tVUzBVfORB8mnktLo7U3SB09nd-NnzxWXfEH8SZ-oIyx7apQf5nRMOH4Qb1d5PJebyBem5WjeLiNHAGe8E-tv8CeTLpYUvOuAZ02rmt35FBakmx1ZHnZa6JFT4AUchkDbk0M3cfHJvLHJ13-RbuPL2rIoGw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.1,"Pro: - soft tortilla wrap on burrito Cons: - everything inside I gave 3 stars as it was a buy one get one free offer on UberEats. However.. the filling has little to no flavour, even though I added extra protein (two types) and the spicy option (wasn’t spicy!). Also undetectable guacamole or cheese. So bland, so boring. Good value for the double deal but if I had paid full price I would be in tears. Guys please, hit these burritos with more punch, more Mexican chilli, Mexican sauces.. anything that just doesn’t take like unseasoned meat and rice. The ingredients seem of good quality so why not amp it up and inject it with some flavour? Going forward I would only go to GyG.. at least they have punchy flavours. | I have enjoyed a great gastronomic experience here, the attention of its staff is impeccable",-37.8094825,144.9707574,(03) 7015 8028,"Shop 6/50 Lonsdale St, Melbourne VIC 3000, Australia",,ChIJGVhkHNlD1moR8t-5MDhCMKQ,Mexican,3000
Mellow Beans,Monday: 6:00 AM – 4:00 PM | Tuesday: 6:00 AM – 4:00 PM | Wednesday: 6:00 AM – 4:00 PM | Thursday: 6:00 AM – 4:00 PM | Friday: 6:00 AM – 4:00 PM | Saturday: 8:00 AM – 1:30 PM | Sunday: Closed,,https://places.googleapis.com/v1/places%2FChIJrVKWjNBD1moRN4ntR1ZfjWE%2Fphotos%2FAciIO2fIWe0LJaoSM1PlSOT3EG2gBr56p-8trxWeBWQ5ifrZU-f0J-4_a6as_cNkYVC4mXiqi9bserMav7KPMHi4exQNLM9qEjPa-TqoRwd61JKHuY5CYsM4tdi9lTHkSFfc3HSHQSSaL4tv4WPVznnEs4omn6Tqb28BgPbGsZV2WdenSmKNDlnAzUREGJalnEbuyqh_MJTdsCE3XI2O9jY90Mjy6510fHz_QUxKearFS3MZAxMKtqbPMC5-GLG169FkU_05K2t4_JyxstO63y4FbJEq02OlZ3BPNUNouyPV-DalvRyPNOsi8-3b9kfF5pxXWevtD6ucq4FtKiyOCqrq9gzNj7JOky3Dq6sdNVjGlFHkLEJo_sF-dAqLC_0GHMOe697eiYCCd8v_qvoGFXKPs7WnKOIaOp0xBtlrniUWDn04Nw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.4,"Dropped by Mellow Beans on a quiet Sunday morning for breakfast. The staff were warm and welcoming, creating a pleasant start to the day. The food was decent—nothing standout, but satisfying enough. | We rocked up right on 8am - opening time on a Sunday morning, as it was so early there was no atmosphere or barely any staff. Good breakky selection to choose from & coffee ☕️ was great! Our meals were a good size, two slices of sourdough, a good serving of mushrooms & the hollandaise sauce was👌🏾the avocado on the side was a full on avocado 🥑 which was deliciously seasoned including chopped tomatoes 🍅 My only complaint is that the poached eggs were overcooked 😔 Lots of indoor & outdoor seating, can’t really comment on the staff/service as we didn’t see any (too early)… Would defs recommend!",-37.8095364,144.9709421,(03) 9663 3997,"Shop 14/50 Lonsdale St, Melbourne VIC 3000, Australia",http://mellowbeanscafe.com.au/,ChIJrVKWjNBD1moRN4ntR1ZfjWE,Cafe/Brunch,3000
Roll Mi,Monday: 9:30 AM – 2:00 PM | Tuesday: 9:30 AM – 2:00 PM | Wednesday: 9:30 AM – 2:00 PM | Thursday: 9:30 AM – 2:00 PM | Friday: 9:30 AM – 2:00 PM | Saturday: Closed | Sunday: Closed,,https://places.googleapis.com/v1/places%2FChIJJdUL48VD1moRaKhzUnWX2rw%2Fphotos%2FAciIO2eEXx_wjDNMdtkgLLHiWX7wHXyvoQykywU8cUkrOuaSpaU_obLgaaHcxIZcKMglMCepkmarqirR1VW1fba-WoJKrXZCb3_vD9iNN0K8fvErKhEUNouTaNvvaCNLKMbtQmcBLJKShTnjjYXwL83UXSrybsUJySqwguHP8fP64s-M-U0BC3YYpMs-qwGqmROnD-A-EuJo0wlEbO_sE1CMscjBUnFEX8dCcAzxifqTy20PhJtI7qydaANJyFY1hCLiaU3YjgKq75N7AbT6dBo3yabMk2whq9m7ohkQzFNpLP45zen0Me267OyvZun-cL8orqYA-oEwZON2EHeOtq44SCSHbZwWJYD-IoLtXFpzPvSxa9iwMJrh1h03PRmXz8H6HMCyCB5GG83VQv4t2igATJV4sND0iBzCQYhBoFgz6RxHB0WOcS8brKn1_G-1mhHM/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.9,"I eat a lot of bánh mì, and Melbourne has a lot of great versions, but this place is my favourite (and near enough to work that I can rush over at lunch). I’ve tried all the combos and they’re all delicious, special mention to the lemongrass chicken (look at that bite) 🤤 team are all super friendly too!! | I have eaten a lot of bahn mi throughout Melbourne, and I must say this is my favourite so far. The lemongrass chicken is amazing. The rolls are fresh and soft, with the perfect crust. Salad is evenly balanced, with loads of flavour. If i worked in the city everyday, it would be my go to lunch. Thank you for making a beautifully delicious roll. 5 stars plus. YUM YUM YUM.",-37.8093295,144.9697474,,"242 Exhibition St, Melbourne VIC 3000, Australia",https://www.facebook.com/rollmiviet/,ChIJJdUL48VD1moRaKhzUnWX2rw,Other,3000
Bros Sushi,Monday: 9:30 AM – 5:30 PM | Tuesday: 9:30 AM – 5:30 PM | Wednesday: 9:30 AM – 5:30 PM | Thursday: 9:30 AM – 5:30 PM | Friday: 9:30 AM – 5:30 PM | Saturday: Closed | Sunday: Closed,,https://places.googleapis.com/v1/places%2FChIJP22dI89C1moRLpFKA8Nbls8%2Fphotos%2FAciIO2e2VjKcFfO0w_Wsh-RnxwT_MW2Bph8AvCPw_4929MwKMkVPE8mwdzpH2iHCp0dFktENqY4oaIcch9lwaoDo37c5WtQUJbp4-Ie7OhIysv8TqpBiRtIu14mIyNkODSOf_w3aX3sv_g6l7MnDLzKAyrccb1SEvYVDcs0BGbfHRyoR9KZmQggw5rf_OV76sbSZjlDam2hMSWXYTTBb4May2FkgtCWILVZy68UlHmwEgOTpKqjBU-KEYoCTuK_6hU1laVhNVRQDsDgYHFx5nl6yLk5hHLD2mo6WHAJwGEZ-veN3hq3jZKeYRoLihptfXaxmhChBcIPlg6hstqMwdLpscj5UfRmS8u_RGZQHy6RbdoctQ8gTPGaRVn_W-kf_pMOlVMEYJt21XtYUK5M8CsLKl05wnc0YWSXQ5fQdyrp_biI/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.2,"Lovely little sushi / Japanese restaurant which I really enjoyed the take away bento! I know it sounds weird but it feels the 'family' environment where they cook with heart! Teriyaki chicken tasted like honey soy chicken cos we might just had a communication misunderstanding, but it was yummy! I'm definitely going back! U | Very conveniently located food outlet in the CBD. The vegetable pancake is a great cheap eat on the fly. I love adding a bit of extra Siracha and soy sauce. At $5 you can't complain.",-37.8092671,144.9695004,,"242 Exhibition St, Melbourne VIC 3000, Australia",,ChIJP22dI89C1moRLpFKA8Nbls8,Japanese,3000
