place_id,description,category
ChIJZz6gBpxD1moRXligsEBxtOc,"What a great cosy THAI restaurant in the CBD The food is truly amazing. Authentic, fresh ingredients, full of flavour and taste and a vast menu. Really showcases authentic Thai food and flavours. We really enjoyed every dish we got, each one with its unique flavours and spices. The restaurant may be small, but it’s cosy, and gets really busy, so book ahead. The staff are also great, really knowledgeable with the menu and food, and make some great recommendations. Highly recommend, and will definitely be going back to try more of the menu! | Excellent food and service at this place in Melbourne! The pad thai here is authentic, the crispy pancake and prawn spring roll are very tasty and special. Drinks are really nice and price is affordable. We wouldn’t find anything like this in Sydney!",restaurant_english_clean_desc
ChIJb0_SCKFD1moRIVNLkTucRPU,"Came here for steak night and really enjoyed the atmosphere, service, decor and of course the food. Steak was cooked perfectly and the serving size was decent. The Grenache that was offered with the meal for $10 a glass was also super tasty. The bread and cream cheese served as a starter was delish. We will be back! | Just had dinner here on a Wednesday. Ordered the steak special for $32 and paired it with a $10 lager. It was amazing value for money in this economy. Excellent portion size and there is no way you will leave hungry. The porterhouse steak was very tender. We received some complementary bread and butter, which was a nice start to the meal. The atmosphere is very warm, cozy and inviting. Especially the booths. The restaurant looks beautiful, and has it's own unique feel. The service was also very good and I will definitely be returning. Had a great night here and I highly recommend it.",restaurant_english_clean_desc
ChIJiawt9glD1moR1LCkodFvhNo,"Had a chai latte and maple pecan gelato. The chai latte was a bit on the weak side and lacked spice, though I was told about it beforehand. The gelato selection was limited, but the maple pecan was creamy and rich, with generous chunks of pecans. The vibe was incredibly cosy, and the staff were warm and welcoming. | Nothing but class here, coffee 4/5 but the atmosphere is very clean and makes up for it. Great for a late night cup or glass.",restaurant_english_clean_desc
ChIJlZMigFlD1moRi3xJROFiChQ,"This Thai fusion spot is a hidden culinary gem near the theatres and Parliament, making it the perfect pre-show dinner destination. The absolute stars of the show are the appetisers , particularly the Pattaya Salmon Bite (forgotten about the photo) and Grilled Squid Loligo, both of which are so exquisitely prepared that they truly melt in your mouth. We also enjoyed standout mains like the tender Green Curry Short Ribs and the rich Massaman Lamb Shank Curry, but my personal favourite was the comforting Bali Hai Rice Clay Pot. If you're looking for a flavourful meal that's a step up from typical theatre-district fare, this restaurant is a must-try. The fusion approach elevates classic Thai dishes into something special. It's an ideal choice for anyone in the area looking for a dining experience before or after a show—just make sure you order those incredible starters! | It was an Exquisite experience trying the food here at Bali Hai! 💯 Starting from the Salmon Sashimi, with that amazing tangy sauce I wanted to savour every last drop, was absolutely fresh! The Beef Satay was full of flavour and moist. The Steak was well cooked, again with a mouthwatering sauce! The Garlic Sauce Crab was good, but I do think it can have a bit more sauce on the side though, in case you wanna have it with some fragrant coconut rice. 100/100 recommended! 🤌🏻🤌🏻",restaurant_english_clean_desc
ChIJxe3GqDNd1moRVs7BsSXm9fQ,"Local, no-nonsense spot for Indian curry, with ample vegetarian dishes and takeaway family meals.",restaurant_english_clean_desc
ChIJp8OWqDNd1moRcK9LXa5YSuc,"My first visit and better than what I expected to be delicious. Their pho broth is really rich in flavour. Everything was so good and I will definitely come back and try other menu. Staff was also very kind and sweet. Cam on!! | What a hidden gem near Victoria Market! The pho broth was light and comforting, and the banh mi had a unique Western twist that really worked. The prices are generous! Especially, their combos! The indoor seating is cozy, making it a perfect spot to rest and enjoy a quick bite 😋!",restaurant_english_clean_desc
ChIJ3zusRQBd1moRFhVlPeJaJ9s,"I came across Kora Wok on TooGoodToGo and was really impressed! The portions were very generous, especially considering the affordable price. The food was tasty, fresh, and filling, making it a great value for money. I truly appreciate restaurants that give both quality and quantity while also helping to reduce food waste. Highly recommended for anyone looking for a good meal and a good cause! | I ordered two packages of Good to Go. They were very weak; they were truly leftovers. Furthermore, instead of meat, there was only fat. I do not recommend them. The price does not correspond to the actual prices listed on the menu.",restaurant_english_clean_desc
ChIJXQHsQjRd1moRnC47UB9fPmY,"This is a great spot for Churros! Either individual or make a meal of it serving of 6 with ice-creme. Terrific service, super friendly. Try here a few tables out the front to eat as well. | Good Spanish churros topped with icing sugar. The sauces were a bit expensive. I remember the churros used to be a lot better, but today it was lacking a bit of crunch. Service was really nice and I’d still come back and the price is really good.",restaurant_english_clean_desc
ChIJw088gatd1moRxaDox955U_s,"Had them at QVM, everyone was super nice but I think the Birria lacks flavour, had to double up on hot sauces and lemon even though I’m bad with spice. Was a bit bland honestly. | Campechano taco is hands down the best around, sells out so don't come late! I travel all the way from the east near Ringwood to come have these, they are my absolute favourite!!",restaurant_english_clean_desc
ChIJKz3T5aJd1moRo6_VeD_IEwM,"Almost overlooked this restaurant! Very rustic interior but I promise you will be able to get authentic Vietnamese with reasonable price!! Very spacious seating area if you dine in. A lot of food options on the menu and staff members were so lovely! Hot bowl of pho on a cold rainy day (exactly why I walked in there, see the steam in the video) and the sweet broth is just perfect! | The rare beef pho was pretty decent and the pork roll was nice. I just wish they could add a bit more spring onions in the pho. The customer service was okay. Atmosphere is okay too. I loved how they open really early so I can eat before I go and check out the QVB market",restaurant_english_clean_desc
ChIJKx7Qjmhd1moR0YknHQs-WBc,"Hearty meal, a lovely introduction for myself to Ethiopian dish. I am also so impressed by their coffee - the real deal of Ethiopian coffee. | I love Ethiopian foods most especially the injera. I was looking forward to have a nice meal. But, this is the worst Ethiopian food I have ever eaten! Everything was cold and tasteless. Very disappointed!",restaurant_english_clean_desc
ChIJXyukQDRd1moRC6tqWbLsBWU,"The food here is awful, I've tried a couple of times hoping that it's just been a bad day, but I've now come to the conclusion that it's just terrible and they make their money off unsuspecting tourists. Avoid especially as there are plenty of other options in the area!! | The worst food avoid at all cost",restaurant_english_clean_desc
ChIJ9_R2u9Bd1moRDOQtn0C9pQw,"Unlike the other reviewer, I had an amazing experience here at Market Kebab. Staff was friendly as well. I had ordered a chicken bowl with fries combo, but I’ve mistaken that it comes with drinks, the staff was friendly enough to double check my receipt and helped me with a can of drink and I only had to top up the difference instead of the full price for the drink. Food was amazing as well, tbh I’ve not eaten a lot of kebab to be able to professionally tell you if it’s the best or worst, but I can confidently tell you I enjoyed every bite of it with no complaints. | You couldn't get me to eat here again if you paid me. I've seen tastier looking food in a dogs bowl. Pre cooked reheated kebabs , customer service is non existent. And the food is garbage",restaurant_english_clean_desc
ChIJTQxR9jJd1moRhc72ZLF-Lvk,"⭐️⭐️⭐️⭐️⭐️ I recently visited Arabesque Restaurant & Lounge and only tried the food, and I must say—it was outstanding. The flavors were incredibly authentic, with every dish tasting homemade and true to Middle Eastern tradition. The seasoning, freshness, and presentation showed real attention to detail. The menu offered a wide variety, and everything we ordered was both delicious and satisfying. It’s rare to find a place where the food alone can create such a memorable experience, but Arabesque delivers exactly that. If you’re looking for genuine, flavorful, and authentic cuisine, this is the spot. Highly recommended for anyone who appreciates quality food. | If you’re after big portions and rich, hearty meals, this place delivers. The food is delicious and leans toward the heavier, fattier side of Arabian-style cuisine. However, if you’re looking for more than just a good feed — such as a pleasant dining atmosphere — this might not be the spot. The dining area is quite dark and gloomy, with no real sense of an Arabian ambience or décor to match the food style. Also worth noting: no alcoholic drinks are served or allowed here.",restaurant_english_clean_desc
